player_id,player_display_name,position,season,recent_team,games,racr,target_share,air_yards_share,wopr,receptions_per_game,targets_per_game,receiving_yards_per_game,receiving_tds_per_game,receiving_fumbles_per_game,receiving_air_yards_per_game,receiving_yards_after_catch_per_game,receiving_first_downs_per_game,receiving_epa_per_game,fantasy_points_ppr_per_game,fantasy_points_ppr_per_game_next_year
00-0021547,Antonio Gates,TE,2015,LAC,11,0.91,0.13,0.14,0.29,5.09,7.73,57.27,0.45,0.0,63.27,21.73,3.0,2.03,13.55,11.37
00-0021547,Antonio Gates,TE,2016,LAC,13,0.71,0.16,0.16,0.36,4.08,7.15,42.15,0.54,0.08,59.15,14.46,2.62,0.91,11.37,4.97
00-0021547,Antonio Gates,TE,2017,LAC,16,0.73,0.09,0.09,0.2,1.88,3.25,19.75,0.19,0.0,27.0,4.12,1.0,0.19,4.97,4.71
00-0021547,Antonio Gates,TE,2018,LAC,16,0.94,0.09,0.09,0.2,1.75,2.81,20.81,0.12,0.06,22.25,7.88,1.19,0.36,4.71,
00-0022127,Jason Witten,TE,2015,DAL,16,0.98,0.2,0.18,0.43,4.81,6.5,44.56,0.19,0.06,45.44,14.38,2.25,-0.16,10.27,10.15
00-0022127,Jason Witten,TE,2016,DAL,15,1.13,0.2,0.15,0.41,4.6,6.33,44.87,0.2,0.07,39.73,18.2,2.2,1.5,10.15,9.31
00-0022127,Jason Witten,TE,2017,DAL,16,0.93,0.18,0.15,0.38,3.94,5.44,35.0,0.31,0.0,37.62,6.56,1.62,1.08,9.31,8.74
00-0022127,Jason Witten,TE,2019,DAL,16,0.97,0.14,0.1,0.28,3.94,5.19,33.06,0.25,0.06,34.12,10.12,1.69,1.21,8.74,3.19
00-0022127,Jason Witten,TE,2020,LV,10,0.76,0.03,0.02,0.06,1.3,1.7,6.9,0.2,0.0,9.1,2.0,0.8,0.24,3.19,
00-0022943,Benjamin Watson,TE,2015,NO,16,0.84,0.17,0.19,0.38,4.62,6.88,51.56,0.38,0.06,61.56,15.06,2.62,2.7,11.91,8.57
00-0022943,Benjamin Watson,TE,2017,BAL,16,1.25,0.14,0.11,0.29,3.81,4.94,32.62,0.25,0.06,26.0,16.44,1.94,0.7,8.57,6.69
00-0022943,Benjamin Watson,TE,2018,NO,13,0.85,0.09,0.12,0.22,2.69,3.54,30.77,0.15,0.0,36.15,6.69,1.62,1.59,6.69,3.81
00-0022943,Benjamin Watson,TE,2019,NE,9,0.81,0.04,0.05,0.09,1.89,2.67,19.22,0.0,0.0,23.78,9.22,1.0,1.13,3.81,
00-0023465,Heath Miller,TE,2015,PIT,15,1.15,0.14,0.08,0.26,4.0,5.4,35.67,0.13,0.0,31.0,14.13,1.93,1.33,8.51,
00-0024221,Vernon Davis,TE,2015,DEN,13,0.71,0.11,0.14,0.27,2.92,4.46,30.38,0.0,0.0,43.0,11.0,1.62,0.02,5.96,7.62
00-0024221,Vernon Davis,TE,2016,WAS,15,1.11,0.1,0.1,0.22,2.93,3.93,38.87,0.13,0.0,35.0,15.87,1.47,0.76,7.62,7.61
00-0024221,Vernon Davis,TE,2017,WAS,16,0.87,0.13,0.18,0.32,2.69,4.31,40.5,0.19,0.12,46.62,19.12,1.44,0.66,7.61,5.82
00-0024221,Vernon Davis,TE,2018,WAS,13,0.88,0.07,0.1,0.18,1.92,2.77,28.23,0.15,0.0,32.0,12.92,1.23,1.46,5.82,
00-0024243,Marcedes Lewis,TE,2015,JAX,15,0.89,0.06,0.05,0.12,1.07,2.47,15.07,0.0,0.0,17.0,10.73,0.53,-1.29,2.57,4.29
00-0024243,Marcedes Lewis,TE,2016,JAX,10,1.22,0.05,0.03,0.09,2.0,3.0,16.9,0.1,0.0,13.9,10.6,0.9,-0.04,4.29,5.49
00-0024243,Marcedes Lewis,TE,2017,JAX,16,0.83,0.09,0.09,0.2,1.5,3.0,19.88,0.31,0.0,24.0,10.19,1.12,0.67,5.49,3.05
00-0024243,Marcedes Lewis,TE,2019,GB,12,1.43,0.04,0.02,0.07,1.25,1.58,13.0,0.08,0.0,9.08,6.83,0.67,0.5,3.05,3.52
00-0024243,Marcedes Lewis,TE,2020,GB,11,0.96,0.03,0.03,0.07,0.91,1.55,9.73,0.27,0.0,10.09,5.18,0.55,0.36,3.52,3.42
00-0024243,Marcedes Lewis,TE,2021,GB,13,2.08,0.05,0.02,0.09,1.77,2.15,16.46,0.0,0.08,7.92,11.08,0.77,0.66,3.42,
00-0024268,Anthony Fasano,TE,2015,TEN,14,1.05,0.08,0.06,0.16,1.86,3.0,20.64,0.14,0.0,19.64,10.79,1.14,0.57,4.78,2.36
00-0024268,Anthony Fasano,TE,2016,TEN,12,0.79,0.03,0.02,0.06,0.67,1.17,6.92,0.17,0.0,8.75,3.17,0.5,0.58,2.36,2.61
00-0024268,Anthony Fasano,TE,2017,MIA,11,0.9,0.03,0.02,0.06,1.09,1.45,9.73,0.09,0.09,10.82,3.36,0.55,-0.68,2.61,
00-0024313,Owen Daniels,TE,2015,DEN,16,0.98,0.13,0.1,0.26,2.88,4.81,32.31,0.19,0.0,33.0,16.56,1.69,0.23,7.23,
00-0024389,Delanie Walker,TE,2015,TEN,15,0.93,0.24,0.24,0.54,6.27,8.87,72.53,0.4,0.0,77.6,25.6,3.47,2.2,16.29,12.54
00-0024389,Delanie Walker,TE,2016,TEN,15,0.83,0.21,0.2,0.45,4.33,6.8,53.33,0.47,0.07,64.4,18.07,2.33,1.54,12.54,10.91
00-0024389,Delanie Walker,TE,2017,TEN,16,0.8,0.23,0.23,0.51,4.62,6.94,50.44,0.19,0.12,63.19,15.5,2.69,0.09,10.91,
00-0025418,Greg Olsen,TE,2015,CAR,16,0.85,0.25,0.25,0.55,4.81,7.75,69.0,0.44,0.06,80.75,21.5,3.25,2.72,14.21,12.96
00-0025418,Greg Olsen,TE,2016,CAR,16,0.76,0.23,0.25,0.52,5.0,8.06,67.06,0.19,0.0,87.88,22.0,3.38,1.49,12.96,8.9
00-0025418,Greg Olsen,TE,2018,CAR,9,0.86,0.07,0.08,0.16,3.0,4.22,32.33,0.44,0.0,37.44,9.33,2.0,2.42,8.9,8.84
00-0025418,Greg Olsen,TE,2019,CAR,14,0.81,0.14,0.14,0.3,3.71,5.86,42.64,0.14,0.0,52.71,14.36,2.43,0.66,8.84,4.9
00-0025418,Greg Olsen,TE,2020,SEA,11,0.83,0.07,0.06,0.15,2.18,3.36,21.73,0.09,0.0,26.27,4.45,1.45,0.19,4.9,
00-0025516,Scott Chandler,TE,2015,NE,12,0.6,0.07,0.09,0.16,1.92,3.5,21.58,0.33,0.0,35.75,6.0,1.17,0.88,6.08,
00-0025549,Brent Celek,TE,2015,PHI,12,1.33,0.06,0.07,0.13,2.25,2.92,33.17,0.25,0.08,24.92,14.08,1.75,1.84,7.07,2.95
00-0025549,Brent Celek,TE,2016,PHI,10,1.31,0.03,0.03,0.07,1.4,1.9,15.5,0.0,0.1,11.8,8.7,0.8,0.25,2.95,2.67
00-0025549,Brent Celek,TE,2017,PHI,12,0.96,0.04,0.03,0.08,1.08,2.0,10.83,0.08,0.0,11.25,7.08,0.58,0.25,2.67,
00-0026201,Martellus Bennett,TE,2015,CHI,11,0.97,0.15,0.1,0.3,4.82,7.27,39.91,0.27,0.18,41.0,20.73,2.18,-0.13,10.45,10.51
00-0026201,Martellus Bennett,TE,2016,NE,16,1.82,0.13,0.09,0.26,3.44,4.56,43.81,0.44,0.0,24.12,26.0,1.94,2.44,10.51,6.51
00-0026201,Martellus Bennett,TE,2017,NE,9,1.08,0.08,0.06,0.16,3.33,4.89,31.78,0.0,0.0,29.44,18.67,1.22,0.02,6.51,
00-0026225,Craig Stevens,TE,2015,TEN,10,1.0,0.03,0.02,0.06,1.2,1.6,12.1,0.2,0.0,12.1,4.1,0.5,0.6,3.61,
00-0026267,Jacob Tamme,TE,2015,ATL,15,1.03,0.13,0.13,0.29,3.93,5.4,43.8,0.07,0.0,42.67,13.07,2.07,1.02,8.71,7.62
00-0026267,Jacob Tamme,TE,2016,ATL,8,1.1,0.06,0.04,0.12,2.75,3.88,26.25,0.38,0.0,23.88,12.0,1.62,0.47,7.62,
00-0026281,Gary Barnidge,TE,2015,CLE,16,0.87,0.21,0.25,0.48,4.94,7.81,65.19,0.56,0.0,75.06,22.69,3.25,2.67,14.83,8.14
00-0026281,Gary Barnidge,TE,2016,CLE,16,1.07,0.15,0.12,0.3,3.44,5.12,38.25,0.12,0.0,35.88,15.0,2.12,1.84,8.14,
00-0026298,Kellen Davis,TE,2015,NYJ,13,0.2,0.02,0.02,0.04,0.23,0.85,1.38,0.08,0.0,6.77,0.77,0.15,-0.36,0.83,
00-0026957,David Johnson,TE,2016,PIT,11,1.4,0.02,0.01,0.04,0.64,1.0,7.27,0.0,0.0,5.18,4.91,0.45,-0.02,1.55,
00-0026996,Brandon Pettigrew,TE,2015,DET,8,0.99,0.02,0.02,0.05,0.88,1.88,8.38,0.12,0.0,8.5,4.75,0.5,-0.49,2.46,
00-0027061,Jared Cook,TE,2015,LA,16,0.76,0.16,0.17,0.36,2.44,4.69,30.06,0.0,0.12,39.75,12.5,1.19,-1.11,5.44,7.17
00-0027061,Jared Cook,TE,2016,GB,10,0.75,0.08,0.09,0.19,3.0,5.1,37.7,0.1,0.1,50.3,14.7,1.9,1.54,7.17,8.3
00-0027061,Jared Cook,TE,2017,LV,16,0.89,0.16,0.17,0.35,3.38,5.38,43.0,0.12,0.06,48.06,15.06,2.19,1.78,8.3,12.1
00-0027061,Jared Cook,TE,2018,LV,16,1.07,0.19,0.22,0.44,4.25,6.31,56.0,0.38,0.0,52.5,21.44,2.88,1.73,12.1,11.96
00-0027061,Jared Cook,TE,2019,NO,14,1.05,0.12,0.18,0.3,3.07,4.64,50.36,0.64,0.0,48.0,18.14,2.29,2.6,11.96,8.49
00-0027061,Jared Cook,TE,2020,NO,15,0.73,0.12,0.21,0.32,2.47,4.0,33.6,0.47,0.07,45.8,8.27,1.8,1.9,8.49,8.28
00-0027061,Jared Cook,TE,2021,LAC,16,0.82,0.13,0.13,0.28,3.0,5.19,35.25,0.25,0.0,42.81,14.88,1.94,0.39,8.28,
00-0027125,Zach Miller,TE,2015,CHI,13,1.41,0.09,0.07,0.18,2.62,3.54,33.77,0.38,0.0,24.0,17.08,1.31,1.84,8.3,11.96
00-0027125,Zach Miller,TE,2016,CHI,10,1.14,0.12,0.08,0.23,4.7,6.4,48.6,0.4,0.0,42.7,22.1,2.8,2.03,11.96,6.95
00-0027125,Zach Miller,TE,2017,CHI,8,0.79,0.07,0.09,0.17,2.5,4.38,29.5,0.25,0.0,37.25,9.0,1.25,-0.59,6.95,
00-0027135,Brandon Myers,TE,2016,TB,10,0.51,0.02,0.02,0.05,0.7,1.4,5.9,0.1,0.0,11.6,1.4,0.4,0.3,2.09,
00-0027139,John Phillips,TE,2015,LAC,9,1.44,0.02,0.01,0.03,1.11,1.22,7.67,0.11,0.0,5.33,2.67,0.67,0.6,2.54,2.58
00-0027139,John Phillips,TE,2016,NO,9,0.99,0.03,0.01,0.05,1.11,1.67,8.0,0.11,0.0,8.11,2.67,0.44,0.01,2.58,
00-0027215,Logan Paulsen,TE,2016,CHI,10,0.31,0.02,0.01,0.03,0.3,1.0,1.5,0.0,0.0,4.8,0.4,0.1,-1.36,0.45,3.01
00-0027215,Logan Paulsen,TE,2018,ATL,8,2.76,0.01,0.01,0.03,1.12,1.12,11.38,0.12,0.0,4.12,7.25,0.75,0.95,3.01,
00-0027321,Jeff Cumberland,TE,2015,NYJ,9,0.89,0.02,0.02,0.05,0.56,1.56,8.56,0.0,0.0,9.67,5.56,0.33,-0.23,1.41,
00-0027656,Rob Gronkowski,TE,2015,NE,15,0.98,0.19,0.24,0.46,4.8,8.0,78.4,0.73,0.0,80.27,36.93,3.47,4.35,17.04,12.12
00-0027656,Rob Gronkowski,TE,2016,NE,8,1.02,0.07,0.12,0.19,3.12,4.75,67.5,0.38,0.0,66.12,28.38,2.38,4.4,12.12,17.49
00-0027656,Rob Gronkowski,TE,2017,NE,13,0.89,0.18,0.23,0.43,5.31,8.08,83.38,0.62,0.08,93.31,26.54,4.38,5.74,17.49,10.09
00-0027656,Rob Gronkowski,TE,2018,NE,13,0.76,0.13,0.2,0.33,3.62,5.54,52.46,0.23,0.08,68.69,14.0,2.62,2.38,10.09,9.33
00-0027656,Rob Gronkowski,TE,2020,TB,16,0.74,0.13,0.15,0.3,2.81,4.81,38.94,0.44,0.06,52.81,15.38,1.81,1.44,9.33,14.27
00-0027656,Rob Gronkowski,TE,2021,TB,12,0.89,0.12,0.15,0.29,4.58,7.42,66.83,0.5,0.0,74.75,29.17,2.83,2.73,14.27,
00-0027675,Ed Dickson,TE,2015,CAR,16,0.66,0.05,0.04,0.1,1.06,1.62,7.56,0.12,0.0,11.38,3.31,0.62,0.25,2.57,2.26
00-0027675,Ed Dickson,TE,2016,CAR,13,0.8,0.03,0.03,0.07,0.77,1.46,10.31,0.08,0.0,12.92,5.31,0.54,-0.23,2.26,5.69
00-0027675,Ed Dickson,TE,2017,CAR,14,0.97,0.1,0.11,0.22,2.14,3.43,31.21,0.07,0.0,32.21,14.36,1.57,1.17,5.69,5.02
00-0027675,Ed Dickson,TE,2018,SEA,9,2.01,0.03,0.02,0.06,1.33,1.44,15.89,0.33,0.0,7.89,8.67,0.78,1.61,5.02,
00-0027696,Jimmy Graham,TE,2015,SEA,11,0.89,0.16,0.16,0.35,4.36,6.73,55.0,0.18,0.0,61.45,20.0,2.64,2.23,10.95,11.83
00-0027696,Jimmy Graham,TE,2016,SEA,16,1.04,0.17,0.18,0.39,4.06,5.94,57.69,0.38,0.12,55.25,20.31,2.81,2.33,11.83,10.69
00-0027696,Jimmy Graham,TE,2017,SEA,16,0.71,0.18,0.13,0.37,3.56,6.0,32.5,0.62,0.0,45.5,13.19,2.0,0.05,10.69,8.16
00-0027696,Jimmy Graham,TE,2018,GB,16,0.75,0.14,0.15,0.32,3.44,5.56,39.75,0.12,0.0,52.94,16.31,2.0,0.87,8.16,6.29
00-0027696,Jimmy Graham,TE,2019,GB,16,0.84,0.11,0.11,0.24,2.38,3.75,27.94,0.19,0.06,33.31,15.38,1.44,0.83,6.29,8.98
00-0027696,Jimmy Graham,TE,2020,CHI,16,0.88,0.13,0.11,0.27,3.12,4.75,28.5,0.5,0.06,32.44,12.38,2.0,0.5,8.98,4.61
00-0027696,Jimmy Graham,TE,2021,CHI,11,0.91,0.04,0.04,0.09,1.27,2.09,15.18,0.27,0.0,16.73,5.0,0.91,1.16,4.61,
00-0027714,Dennis Pitta,TE,2016,BAL,16,0.98,0.18,0.15,0.38,5.38,7.56,45.56,0.12,0.06,46.56,18.44,2.31,-1.01,10.56,
00-0027718,Garrett Graham,TE,2015,HOU,8,0.15,0.03,0.03,0.07,0.5,2.38,3.75,0.12,0.0,25.75,1.12,0.12,-1.18,1.62,
00-0027725,Clay Harbor,TE,2015,JAX,10,1.27,0.03,0.02,0.06,1.4,2.0,14.9,0.1,0.0,11.7,5.6,0.9,0.45,3.69,
00-0027732,Michael Hoomanawanui,TE,2015,NO,10,0.99,0.02,0.01,0.05,1.1,1.6,7.6,0.3,0.1,7.7,2.5,0.4,-0.24,3.46,1.91
00-0027732,Michael Hoomanawanui,TE,2017,NO,9,0.73,0.02,0.02,0.04,0.67,1.11,5.78,0.11,0.0,7.89,3.0,0.22,-0.14,1.91,
00-0027825,Jim Dray,TE,2015,CLE,11,0.48,0.03,0.03,0.06,0.55,1.45,5.55,0.0,0.0,11.55,3.09,0.27,-0.05,1.1,
00-0027873,Jermaine Gresham,TE,2015,ARI,14,0.86,0.06,0.04,0.12,1.29,2.29,15.93,0.07,0.0,18.57,5.29,0.93,0.33,3.31,5.51
00-0027873,Jermaine Gresham,TE,2016,ARI,16,0.87,0.1,0.07,0.19,2.31,3.81,24.44,0.12,0.06,28.25,8.62,1.25,0.57,5.51,5.51
00-0027873,Jermaine Gresham,TE,2017,ARI,14,1.09,0.08,0.05,0.15,2.36,3.29,23.0,0.14,0.0,21.14,9.71,1.21,0.08,5.51,2.05
00-0027873,Jermaine Gresham,TE,2018,ARI,8,3.92,0.03,0.01,0.04,1.12,1.5,11.75,0.0,0.12,3.0,9.38,0.75,0.33,2.05,
00-0027981,Kyle Rudolph,TE,2015,MIN,16,0.81,0.16,0.19,0.38,3.06,4.56,30.94,0.31,0.0,38.0,12.69,1.56,0.33,8.03,13.06
00-0027981,Kyle Rudolph,TE,2016,MIN,16,0.98,0.23,0.22,0.49,5.19,8.25,52.5,0.44,0.0,53.5,22.44,3.12,1.91,13.06,9.89
00-0027981,Kyle Rudolph,TE,2017,MIN,16,0.89,0.16,0.15,0.34,3.56,5.06,33.25,0.5,0.0,37.5,14.0,2.0,1.08,9.89,9.46
00-0027981,Kyle Rudolph,TE,2018,MIN,16,1.22,0.14,0.12,0.29,4.0,5.12,39.62,0.25,0.0,32.56,15.56,2.0,1.51,9.46,7.58
00-0027981,Kyle Rudolph,TE,2019,MIN,15,1.19,0.11,0.09,0.22,2.6,3.2,24.47,0.4,0.0,20.53,12.67,1.6,1.57,7.58,5.45
00-0027981,Kyle Rudolph,TE,2020,MIN,12,1.28,0.08,0.06,0.16,2.33,3.08,27.83,0.08,0.08,21.75,13.67,1.33,0.64,5.45,3.98
00-0027981,Kyle Rudolph,TE,2021,NYG,15,1.07,0.07,0.06,0.14,1.73,2.6,17.13,0.07,0.0,16.0,9.13,0.8,0.55,3.98,
00-0027985,Lance Kendricks,TE,2015,LA,14,1.03,0.09,0.06,0.17,1.79,2.86,17.5,0.14,0.0,17.0,9.21,0.79,-0.29,4.39,6.87
00-0027985,Lance Kendricks,TE,2016,LA,16,1.15,0.16,0.11,0.32,3.12,5.44,31.19,0.12,0.06,27.06,17.25,1.38,-0.59,6.87,3.16
00-0027985,Lance Kendricks,TE,2017,GB,14,0.78,0.06,0.06,0.14,1.29,2.5,14.5,0.07,0.0,18.57,6.36,0.57,-1.19,3.16,3.0
00-0027985,Lance Kendricks,TE,2018,GB,14,1.21,0.04,0.02,0.08,1.36,1.79,12.14,0.07,0.0,10.07,8.0,0.64,0.53,3.0,
00-0028040,Jordan Cameron,TE,2015,MIA,16,0.53,0.12,0.14,0.28,2.19,4.38,24.12,0.19,0.06,45.62,5.12,1.31,-0.37,5.72,
00-0028042,Luke Stocker,TE,2015,TB,8,1.91,0.02,0.01,0.04,1.12,1.62,7.62,0.12,0.0,4.0,4.88,0.38,0.14,2.64,3.62
00-0028042,Luke Stocker,TE,2018,TEN,12,1.01,0.05,0.05,0.11,1.25,1.75,13.75,0.17,0.0,13.58,5.33,0.83,1.06,3.62,1.11
00-0028042,Luke Stocker,TE,2019,ATL,12,0.88,0.02,0.01,0.04,0.67,1.17,4.42,0.0,0.08,5.0,3.0,0.17,-1.01,1.11,1.21
00-0028042,Luke Stocker,TE,2020,ATL,11,3.0,0.02,0.0,0.03,0.64,1.0,5.73,0.0,0.0,1.91,4.73,0.36,0.1,1.21,
00-0028067,Julius Thomas,TE,2015,JAX,12,0.67,0.13,0.12,0.28,3.83,6.67,37.92,0.42,0.0,56.5,12.08,2.08,-0.18,10.12,9.12
00-0028067,Julius Thomas,TE,2016,JAX,9,0.77,0.08,0.07,0.17,3.33,5.67,31.22,0.44,0.0,40.33,10.56,1.67,0.17,9.12,6.99
00-0028067,Julius Thomas,TE,2017,MIA,14,0.81,0.11,0.1,0.23,2.93,4.43,27.71,0.21,0.07,34.29,10.36,1.29,-0.31,6.99,
00-0028093,Niles Paul,TE,2017,WAS,11,0.84,0.04,0.03,0.07,1.18,1.73,8.55,0.0,0.0,10.18,2.82,0.36,0.11,2.07,
00-0028097,Lee Smith,TE,2015,LV,13,3.5,0.02,0.0,0.04,0.92,1.0,5.38,0.08,0.0,1.54,4.38,0.31,0.11,1.92,1.56
00-0028097,Lee Smith,TE,2017,LV,10,1.33,0.02,0.01,0.04,0.8,1.1,7.6,0.0,0.0,5.7,3.2,0.4,0.23,1.56,3.92
00-0028097,Lee Smith,TE,2018,LV,9,3.65,0.02,0.01,0.03,1.11,1.22,8.11,0.33,0.0,2.22,6.11,0.56,1.0,3.92,1.64
00-0028097,Lee Smith,TE,2019,BUF,8,0.97,0.01,0.01,0.02,0.5,0.62,3.88,0.12,0.0,4.0,1.12,0.25,0.4,1.64,2.15
00-0028097,Lee Smith,TE,2021,ATL,10,1.71,0.02,0.01,0.04,0.9,1.1,6.5,0.1,0.0,3.8,3.1,0.3,0.27,2.15,
00-0028112,Charles Clay,TE,2015,BUF,13,0.91,0.17,0.12,0.34,3.92,5.92,40.62,0.23,0.08,44.54,18.23,2.0,0.89,9.37,9.08
00-0028112,Charles Clay,TE,2016,BUF,15,0.8,0.19,0.15,0.39,3.8,5.8,36.8,0.27,0.0,46.27,12.8,1.47,1.18,9.08,8.98
00-0028112,Charles Clay,TE,2017,BUF,13,1.09,0.16,0.12,0.32,3.77,5.69,42.92,0.15,0.08,39.38,20.38,2.23,0.66,8.98,3.4
00-0028112,Charles Clay,TE,2018,BUF,11,0.63,0.08,0.06,0.15,1.91,3.27,16.73,0.0,0.09,26.36,6.45,1.0,-1.39,3.4,3.18
00-0028112,Charles Clay,TE,2019,ARI,15,1.56,0.05,0.04,0.09,1.2,1.6,15.8,0.07,0.0,10.13,6.33,0.8,0.71,3.18,
00-0028142,Virgil Green,TE,2015,DEN,13,2.44,0.02,0.01,0.05,0.92,1.15,13.31,0.08,0.0,5.46,9.31,0.69,1.22,2.72,5.17
00-0028142,Virgil Green,TE,2016,DEN,10,0.93,0.07,0.05,0.14,2.2,3.7,23.7,0.1,0.0,25.4,10.1,1.3,0.83,5.17,3.55
00-0028142,Virgil Green,TE,2017,DEN,11,1.09,0.04,0.04,0.09,1.27,2.0,17.36,0.09,0.0,15.91,8.36,0.64,0.3,3.55,3.29
00-0028142,Virgil Green,TE,2018,LAC,14,1.44,0.05,0.04,0.11,1.36,1.93,15.0,0.07,0.0,10.43,7.29,0.71,0.74,3.29,1.9
00-0028142,Virgil Green,TE,2019,LAC,12,1.24,0.02,0.01,0.04,0.75,1.08,6.5,0.08,0.0,5.25,3.25,0.33,0.32,1.9,
00-0028838,Larry Donnell,TE,2015,NYG,8,0.9,0.07,0.05,0.14,3.62,5.12,27.88,0.25,0.0,30.88,10.75,1.62,0.07,7.91,
00-0028903,Garrett Celek,TE,2015,SF,10,1.06,0.05,0.04,0.11,1.9,2.8,18.6,0.3,0.0,17.5,9.8,1.0,1.28,5.56,5.71
00-0028903,Garrett Celek,TE,2016,SF,14,0.76,0.1,0.12,0.23,2.07,3.57,25.0,0.21,0.14,33.07,8.21,1.43,0.48,5.71,5.61
00-0028903,Garrett Celek,TE,2017,SF,14,1.23,0.06,0.06,0.12,1.5,2.36,24.0,0.29,0.0,19.5,12.29,1.07,0.84,5.61,3.25
00-0028903,Garrett Celek,TE,2018,SF,8,1.0,0.02,0.02,0.04,0.62,1.0,11.25,0.25,0.0,11.25,5.38,0.62,-0.39,3.25,
00-0028958,Cory Harkey,TE,2015,LA,9,6.5,0.01,0.0,0.02,0.56,0.67,2.89,0.0,0.0,0.44,2.44,0.22,0.11,0.84,
00-0028987,Phillip Supernaw,TE,2015,TEN,10,1.14,0.01,0.01,0.02,0.3,0.4,3.2,0.0,0.1,2.8,1.3,0.1,-0.61,0.42,1.54
00-0028987,Phillip Supernaw,TE,2017,TEN,9,1.15,0.01,0.01,0.02,0.44,0.67,4.33,0.11,0.0,3.78,1.67,0.22,-0.63,1.54,
00-0029119,Derek Carrier,TE,2015,WAS,12,1.04,0.04,0.03,0.08,1.42,1.83,11.75,0.08,0.0,11.33,6.42,0.33,0.15,3.09,1.68
00-0029119,Derek Carrier,TE,2017,LA,9,2.29,0.02,0.01,0.04,0.89,1.22,7.89,0.0,0.0,3.44,5.56,0.44,-0.15,1.68,1.97
00-0029119,Derek Carrier,TE,2018,LV,10,0.64,0.02,0.03,0.05,0.7,1.2,6.7,0.1,0.0,10.5,1.6,0.3,-0.18,1.97,2.95
00-0029119,Derek Carrier,TE,2019,LV,11,0.65,0.04,0.05,0.09,1.18,1.73,9.82,0.09,0.0,15.0,4.64,0.36,0.42,2.95,
00-0029275,Ladarius Green,TE,2015,LAC,13,0.88,0.1,0.1,0.21,2.85,4.85,33.0,0.31,0.0,37.31,17.08,1.85,1.72,8.3,
00-0029391,Sean McGrath,TE,2016,LAC,9,6.25,0.0,0.0,0.01,0.22,0.22,2.78,0.0,0.0,0.44,2.33,0.22,0.25,0.5,
00-0029414,Orson Charles,TE,2018,CLE,10,1.35,0.01,0.0,0.02,0.3,0.5,2.3,0.0,0.0,1.7,2.4,0.0,0.04,0.53,
00-0029587,Rhett Ellison,TE,2015,MIN,12,4.43,0.04,0.01,0.07,0.92,1.58,10.33,0.08,0.0,2.33,10.5,0.42,0.14,2.45,1.89
00-0029587,Rhett Ellison,TE,2016,MIN,11,1.36,0.02,0.01,0.04,0.82,1.27,5.18,0.0,0.0,3.82,3.09,0.18,-0.32,1.89,4.25
00-0029587,Rhett Ellison,TE,2017,NYG,14,1.44,0.05,0.04,0.11,1.71,2.29,16.79,0.14,0.0,11.64,9.36,0.93,0.89,4.25,4.63
00-0029587,Rhett Ellison,TE,2018,NYG,13,1.27,0.06,0.05,0.12,1.92,2.62,20.92,0.08,0.0,16.54,10.0,1.0,1.04,4.63,4.07
00-0029587,Rhett Ellison,TE,2019,NYG,10,1.14,0.05,0.03,0.09,1.8,2.8,16.7,0.1,0.0,14.6,8.3,0.4,-0.73,4.07,
00-0029601,Brandon Bostick,TE,2016,NYJ,9,2.33,0.02,0.01,0.03,0.89,1.22,7.0,0.0,0.0,3.0,4.33,0.22,-0.06,1.59,
00-0029634,James Hanna,TE,2015,DAL,10,1.32,0.03,0.01,0.05,0.9,1.4,7.9,0.0,0.0,6.0,7.7,0.4,-0.23,1.69,1.88
00-0029634,James Hanna,TE,2017,DAL,10,1.0,0.02,0.02,0.04,0.4,0.9,8.8,0.1,0.0,8.8,2.9,0.4,0.49,1.88,
00-0029689,Dwayne Allen,TE,2015,IND,13,0.62,0.05,0.03,0.1,1.23,2.23,8.38,0.08,0.0,13.54,3.85,0.31,-0.21,2.54,8.11
00-0029689,Dwayne Allen,TE,2016,IND,14,0.87,0.09,0.1,0.2,2.5,3.71,29.0,0.43,0.07,33.43,8.43,1.86,1.79,8.11,2.05
00-0029689,Dwayne Allen,TE,2017,NE,12,0.55,0.04,0.03,0.08,0.83,1.83,7.17,0.08,0.0,13.08,5.33,0.42,-0.09,2.05,
00-0029697,Coby Fleener,TE,2015,IND,15,0.73,0.14,0.13,0.3,3.6,5.6,32.73,0.2,0.0,44.73,11.87,1.53,-0.76,8.21,8.58
00-0029697,Coby Fleener,TE,2016,NO,16,0.83,0.12,0.16,0.29,3.12,5.06,39.44,0.19,0.12,47.25,13.25,1.75,0.71,8.58,5.77
00-0029697,Coby Fleener,TE,2017,NO,11,1.29,0.06,0.07,0.13,2.0,2.73,26.82,0.18,0.0,20.82,10.09,1.18,1.66,5.77,
00-0029738,Darren Fells,TE,2015,ARI,12,1.25,0.05,0.04,0.1,1.75,2.33,25.92,0.25,0.0,20.67,11.67,1.25,1.88,5.84,3.93
00-0029738,Darren Fells,TE,2016,ARI,9,1.45,0.03,0.02,0.05,1.56,2.0,17.11,0.11,0.0,11.78,10.0,0.78,0.77,3.93,3.76
00-0029738,Darren Fells,TE,2017,DET,14,1.53,0.05,0.03,0.09,1.21,1.86,12.64,0.21,0.0,8.29,8.71,0.86,0.72,3.76,4.07
00-0029738,Darren Fells,TE,2018,CLE,10,2.05,0.02,0.01,0.04,1.1,1.2,11.7,0.3,0.0,5.7,6.6,0.6,1.13,4.07,7.34
