player_id,player_name,player_display_name,position,position_group,headshot_url,season,season_type,recent_team,games,completions,attempts,passing_yards,passing_tds,passing_interceptions,sacks_suffered,sack_yards_lost,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_cpoe,passing_2pt_conversions,pacr,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,wopr,special_teams_tds,def_tackles_solo,def_tackles_with_assist,def_tackle_assists,def_tackles_for_loss,def_tackles_for_loss_yards,def_fumbles_forced,def_sacks,def_sack_yards,def_qb_hits,def_interceptions,def_interception_yards,def_pass_defended,def_tds,def_fumbles,def_safeties,misc_yards,fumble_recovery_own,fumble_recovery_yards_own,fumble_recovery_opp,fumble_recovery_yards_opp,fumble_recovery_tds,penalties,penalty_yards,punt_returns,punt_return_yards,kickoff_returns,kickoff_return_yards,fg_made,fg_att,fg_missed,fg_blocked,fg_long,fg_pct,fg_made_0_19,fg_made_20_29,fg_made_30_39,fg_made_40_49,fg_made_50_59,fg_made_60_,fg_missed_0_19,fg_missed_20_29,fg_missed_30_39,fg_missed_40_49,fg_missed_50_59,fg_missed_60_,fg_made_list,fg_missed_list,fg_blocked_list,fg_made_distance,fg_missed_distance,fg_blocked_distance,pat_made,pat_att,pat_missed,pat_blocked,pat_pct,gwfg_made,gwfg_att,gwfg_missed,gwfg_blocked,gwfg_distance_list,fantasy_points,fantasy_points_ppr
00-0031972,D.Jennings,Darius Jennings,WR,WR,https://static.www.nfl.com/image/private/{formatInstructions}/league/a5hbv77h2qaienl37ptf,2015,REG,CLE,3,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,14,21,117,0,1,0,139,37,7,-2.23797114285277,0,0.841726618705036,0.0349417637271215,0.0285362348593718,0.0723880099922424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,7,158,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,11.7,25.7
00-0031989,H.Jones-Quartey,Harold Jones-Quartey,DB,DB,https://static.www.nfl.com/image/private/{formatInstructions}/league/rimbcgv2l9gdjutua7y6,2015,REG,CHI,9,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,22,0,4,0,0,1,0,0,1,1,23,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,0,0
00-0031997,D.Irving,David Irving,DT,DL,https://static.www.nfl.com/image/private/{formatInstructions}/league/vrffo4mhtgevuxrrvqfl,2015,REG,DAL,6,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,7,1,5,1,4,0,0.5,7.5,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,0,0
00-0032001,B.Edwards,Ben Edwards,WR,WR,https://static.www.nfl.com/image/private/{formatInstructions}/league/xoblgpcwhxf18xim7ika,2015,REG,NYG,1,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,1,2,9,0,0,0,18,7,0,-5.77766707912087,0,0.5,0.0032520325203252,0.00382246761520493,0.00755377611113125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,0.9,1.9
00-0032004,W.Tye,Will Tye,TE,TE,https://static.www.nfl.com/image/private/{formatInstructions}/league/dv5nojtrswp6cprkwn2y,2015,REG,NYG,13,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,42,62,464,3,1,1,356,194,23,11.9463725979708,0,1.30337078651685,0.100813008130081,0.0755999150562752,0.204139452734515,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,20,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,62.4,104.4
00-0032007,Q.Dunbar,Quinton Dunbar,CB,DB,https://static.www.nfl.com/image/private/{formatInstructions}/league/syoxopqwwddt4lmwjqc5,2015,REG,WAS,8,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,11,0,2,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,2,26,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,0,0
00-0032008,D.Dye,Donteea Dye,WR,WR,https://static.www.nfl.com/image/private/{formatInstructions}/league/fsdl4ssnmvwdec6uoafu,2015,REG,TB,10,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,11,30,132,1,1,0,365,34,8,-6.49217365828705,0,0.361643835616438,0.0571428571428571,0.0683520599250936,0.133560727661851,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,15,0,0,2,37,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,19.2,30.2
00-0032009,A.Humphries,Adam Humphries,WR,WR,https://static.www.nfl.com/image/private/{formatInstructions}/league/l56ywjejfpraigzs4qia,2015,REG,TB,11,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,27,40,260,1,0,0,270,123,18,-4.40820213118077,0,0.962962962962963,0.0761904761904762,0.050561797752809,0.149678972712681,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,32,59
00-0032024,B.Richardson,Bobby Richardson,DE,DL,https://static.www.nfl.com/image/private/{formatInstructions}/league/u81hkuw6h8wtmhvh21sc,2015,REG,NO,14,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,18,2,20,4,15,0,0.5,2.5,1,1,13,1,0,0,0,0,0,0,0,0,0,6,50,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,0,0
00-0032032,T.Barnes,Tavaris Barnes,DE,DL,https://static.www.nfl.com/image/private/{formatInstructions}/league/qrj6lfuwr7gnbyji800a,2015,REG,NO,5,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,3,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,0,0
00-0032041,C.Riggs,Cody Riggs,CB,DB,https://static.www.nfl.com/image/private/{formatInstructions}/league/o09bcrivqb1xq7kfzmjd,2015,REG,TEN,8,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,14,0,0,1,2,1,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,2,30,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,0,0
00-0032043,Q.Spain,Quinton Spain,G,OL,https://static.www.nfl.com/image/private/{formatInstructions}/league/mvclppna34mfpbvttdke,2015,REG,TEN,1,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,0,0
00-0032044,J.Tavai,J.R. Tavai,LB,LB,https://static.www.nfl.com/image/private/{formatInstructions}/league/k8qnvekszflxe9c7uddn,2015,REG,TEN,3,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,3,0,0,0,0,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,0,0
00-0032045,A.Turzilli,Andrew Turzilli,WR,WR,https://static.www.nfl.com/image/private/{formatInstructions}/league/vv21wvuslhuw1fdzawhc,2015,REG,TEN,1,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,2,2,25,0,0,0,21,4,1,2.08080325112678,0,1.19047619047619,0.00368324125230203,0.00432276657060519,0.00855079847787667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,2.5,4.5
00-0032050,C.Moore,Corey Moore,DB,DB,https://static.www.nfl.com/image/private/{formatInstructions}/league/rtpdzarniwu6x4viobef,2015,REG,HOU,1,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,0,0
00-0032053,B.Scherff,Brandon Scherff,G,OL,https://static.www.nfl.com/image/private/{formatInstructions}/league/anatrup32nwke2whu7vo,2015,REG,WAS,3,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,15,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,0,0
00-0032055,D.Funchess,Devin Funchess,WR,WR,https://static.www.nfl.com/image/private/{formatInstructions}/league/j0q0lmao9tg0rbviax6z,2015,REG,CAR,16,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,31,63,473,5,1,1,809,112,24,12.9427953459298,0,0.584672435105068,0.12753036437247,0.156177606177606,0.300619870883029,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,75.3,106.3
00-0032056,H.Kikaha,Hau'oli Kikaha,OLB,LB,https://static.www.nfl.com/image/private/{formatInstructions}/league/ukvnwbo9dwpmerj3r7eu,2015,REG,NO,15,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,33,0,19,2,14,4,4,25,5,0,0,2,0,0,0,0,0,0,1,1,0,4,30,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,0,0
00-0032057,J.Tartt,Jaquiski Tartt,S,DB,https://static.www.nfl.com/image/private/{formatInstructions}/league/kvy8moe4ay9wtxp7typ7,2015,REG,SF,13,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,47,5,13,3,26,1,2,22,2,1,25,3,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,0,0
00-0032058,T.Coleman,Tevin Coleman,RB,RB,https://static.www.nfl.com/image/private/{formatInstructions}/league/wiu4r7bvhcafs9vamqc,2015,REG,ATL,12,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,87,392,1,3,3,14,-17.560287341068,0,2,11,14,0,0,0,43,11,0,-10.0396957790945,0,0.325581395348837,0.0178282009724473,0.00898078529657477,0.0330288511662733,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,40.6,42.6
00-0032060,E.Harold,Eli Harold,LB,LB,https://static.www.nfl.com/image/private/{formatInstructions}/league/zcidw2i77xub1zi48xoc,2015,REG,SF,6,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,7,1,6,4,7,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,4,25,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,0,0
00-0032061,X.Cooper,Xavier Cooper,DE,DL,https://static.www.nfl.com/image/private/{formatInstructions}/league/sjpbunvkabnnwhiwgngt,2015,REG,CLE,10,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,11,0,8,3,6,0,1.5,7.5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,0,0
00-0032062,B.Bell,Blake Bell,TE,TE,https://static.www.nfl.com/image/private/{formatInstructions}/league/eqrmmjto8koqqc9j2kjj,2015,REG,SF,9,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,15,25,186,0,0,0,186,92,5,-2.16676567164117,0,1,0.0476190476190476,0.0476678626345464,0.104796075272754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,18.6,33.6
00-0032063,M.Davis,Mike Davis,RB,RB,https://static.www.nfl.com/image/private/{formatInstructions}/league/csrqinegeyunycijua2q,2015,REG,SF,5,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,35,58,0,0,0,6,-11.1055972076429,0,7,13,38,0,0,0,10,35,1,-8.46937962810625,0,3.8,0.0247619047619048,0.00256278831368529,0.0389368089624369,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,9.6,16.6
00-0032065,B.Pinion,Bradley Pinion,P,SPEC,https://static.www.nfl.com/image/upload/{formatInstructions}/league/rorbnsbacfcscruzxqra,2015,REG,SF,16,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,0,0
00-0032068,M.Johnson,Malcolm Johnson,RB,RB,https://static.www.nfl.com/image/private/{formatInstructions}/league/n1vppalhmz7ekonqtmiq,2015,REG,CLE,5,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,4,6,15,0,0,0,4,20,0,-1.22893214726355,0,3.75,0.00998336106489185,0.000821186614658181,0.0155498722275985,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,1.5,5.5
00-0032069,D.Smith,Derron Smith,FS,DB,https://static.www.nfl.com/image/private/{formatInstructions}/league/vnie5kfh34yxtvdqb2yl,2015,REG,CIN,3,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,0,0
00-0032078,T.Burwell,Tyreek Burwell,OT,OL,https://static.www.nfl.com/image/private/{formatInstructions}/league/xordgs16hbw1hdogvzhm,2015,REG,LAC,1,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,0,0
00-0032081,N.Dzubnar,Nick Dzubnar,LB,LB,https://static.www.nfl.com/image/private/{formatInstructions}/league/fvvyeowlfnxgybavjmaz,2015,REG,LAC,11,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,11,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,26,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,0,0
00-0032087,J.Lambo,Josh Lambo,K,SPEC,https://static.www.nfl.com/image/private/{formatInstructions}/league/kvqztgsqkm1bp6auhenp,2015,REG,LAC,16,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,32,6,0,54,0.8125,0,4,7,11,4,0,0,0,0,5,0,0,32;25;40;32;46;45;34;40;54;36;32;40;44;42;49;31;22;52;28;51;30;28;47;45;50;42,47;60;48;42;48;48,,1017,293,0,28,32,3,1,0.875,1,1,0,0,34,0,0
00-0032089,B.Parker,Brian Parker,TE,TE,https://static.www.nfl.com/image/private/{formatInstructions}/league/lozfj8mnyln9bo6frq6r,2015,REG,KC,3,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,1,2,6,0,0,0,5,7,0,-0.26185788155999,0,1.2,0.00431965442764579,0.00157878118092832,0.00758462846811851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,0.6,1.6
00-0032098,D.Brown,Daniel Brown,TE,TE,https://static.www.nfl.com/image/private/{formatInstructions}/league/fnhg5hbp5sjn3uuanqua,2015,REG,BAL,4,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,6,11,64,0,0,0,112,23,4,-13.0912549032154,0,0.571428571428571,0.0164670658682635,0.0220342317529018,0.0401245610294265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,6.4,12.4
00-0032102,S.Anthony,Stephone Anthony,LB,LB,https://static.www.nfl.com/image/private/{formatInstructions}/league/tk2cy125ubb6lluib5ob,2015,REG,NO,16,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,66,4,42,5,18,2,1,8,4,1,5,5,0,0,0,0,0,0,1,1,1,1,15,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,0,0
00-0032103,D.Perryman,Denzel Perryman,MLB,LB,https://static.www.nfl.com/image/upload/{formatInstructions}/league/fqxyjc6skhaprcaiknpj,2015,REG,LAC,13,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,57,7,9,7,35,1,2,23,3,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,0,0
00-0032104,A.Abdullah,Ameer Abdullah,RB,RB,https://static.www.nfl.com/image/upload/{formatInstructions}/league/atwi5p12mlgnsl4y8cgt,2015,REG,DET,16,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,143,597,2,4,2,27,-15.1277194612776,0,25,38,183,1,0,0,-2,203,11,-13.3124750335119,0,-91.5,0.0610932475884244,-0.000484027105517909,0.0913010524087741,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,37,1077,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,92,117
00-0032106,C.Mager,Craig Mager,CB,DB,https://static.www.nfl.com/image/private/{formatInstructions}/league/ywpnwrxigaydvrrip3ls,2015,REG,LAC,4,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,8,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,0,0
00-0032107,A.Blackson,Angelo Blackson,DE,DL,https://static.www.nfl.com/image/upload/{formatInstructions}/league/fqkyimdahqjlnqu60zqf,2015,REG,TEN,11,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,7,0,7,2,14,1,2.5,17.5,3,0,0,0,0,0,0,0,0,0,0,0,0,2,10,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,0,0
00-0032108,J.Sample,James Sample,S,DB,https://static.www.nfl.com/image/private/{formatInstructions}/league/j7piqo2mfxi2ylodgpko,2015,REG,JAX,3,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,8,0,7,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,30,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,0,0
00-0032109,K.Alexander,Kwon Alexander,MLB,LB,https://static.www.nfl.com/image/upload/{formatInstructions}/league/rccrvhqts2qk8ycjqfmz,2015,REG,TB,12,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,49,10,34,5,20,2,3,21.5,5,2,15,9,0,0,0,0,0,0,1,1,0,1,6,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,0,0
00-0032110,K.Emanuel,Kyle Emanuel,OLB,LB,https://static.www.nfl.com/image/private/{formatInstructions}/league/tz05qfsq8e1aojifnges,2015,REG,LAC,13,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,14,2,9,3,17,0,1,13,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,0,0
00-0032112,J.Nelson,J.J. Nelson,WR,WR,https://static.www.nfl.com/image/private/{formatInstructions}/league/rdpp1eiaqse92yvujbs0,2015,REG,ARI,10,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,1,0,0,0,0,0,-0.554644718300551,0,11,27,299,2,0,0,605,56,11,7.40510890182948,0,0.494214876033058,0.0490909090909091,0.0994411571334648,0.143245173629789,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5,4,13,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,41.9,52.9
00-0032114,D.Mount,Deiontrez Mount,LB,LB,https://static.www.nfl.com/image/private/{formatInstructions}/league/i3moaamtdkksodebqt0h,2015,REG,TEN,1,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,0,0
00-0032115,K.Clay,Kaelin Clay,WR,WR,https://static.www.nfl.com/image/private/{formatInstructions}/league/u1beu9elu48ry0b1rzjl,2015,REG,BAL,7,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,244,14,343,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,6,6
00-0032116,D.Philon,Darius Philon,DT,DL,https://static.www.nfl.com/image/private/{formatInstructions}/league/gryzow4eritmhhvoqhwz,2015,REG,LAC,6,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,3,1,1,2,6,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,0,0
